Timestamp,Emotion,Confidence
2025-01-17 19:31:54,sad,97.53423318470914
2025-01-17 19:31:54,sad,97.79365685061731
2025-01-17 19:31:54,sad,98.21743965148926
2025-01-17 19:31:54,sad,98.29034795107532
2025-01-17 19:31:54,sad,97.65757322311401
2025-01-17 19:31:54,sad,97.61883616447449
2025-01-17 19:31:55,sad,98.0237603187561
2025-01-17 19:31:55,sad,98.15232179733255
2025-01-17 19:31:55,sad,98.70133996009827
2025-01-17 19:31:55,sad,97.08985651610571
2025-01-17 19:31:55,sad,97.06794619560242
2025-01-17 19:31:55,sad,97.9748547077179
2025-01-17 19:31:55,sad,99.75017908213388
2025-01-17 19:31:55,sad,81.5706193447113
2025-01-17 19:31:55,sad,79.58104610443115
2025-01-17 19:31:56,sad,99.92076754570007
2025-01-17 19:31:56,sad,97.83012866973877
2025-01-17 19:31:56,sad,99.77310299873352
2025-01-17 19:31:56,sad,99.94897842407227
2025-01-17 19:31:56,sad,99.39349293708801
2025-01-17 19:31:56,sad,99.82728958129883
2025-01-17 19:31:56,sad,93.94857847384085
2025-01-17 19:31:57,sad,84.16539023335096
2025-01-17 19:31:57,neutral,77.73130403347635
2025-01-17 19:31:57,sad,96.63642644882202
2025-01-17 19:31:57,angry,82.65348672866821
2025-01-17 19:31:57,angry,92.06204367053769
2025-01-17 19:31:57,sad,73.96275841967811
2025-01-17 19:31:58,happy,84.03022790135311
2025-01-17 19:31:58,happy,98.24938198931432
2025-01-17 19:31:58,happy,98.76678586006165
2025-01-17 19:31:59,fear,86.77613296793307
2025-01-17 19:31:59,surprise,72.44168951759872
2025-01-17 19:31:59,happy,76.44614858077185
2025-01-17 19:31:59,happy,99.27998789787436
2025-01-17 19:31:59,happy,99.13554787635803
2025-01-17 19:31:59,happy,97.2445789284016
2025-01-17 19:31:59,surprise,71.2697684764862
2025-01-17 19:32:00,sad,92.55815744400024
2025-01-17 19:32:00,sad,91.1366517029197
2025-01-17 19:32:00,sad,98.47962856292725
2025-01-17 19:32:00,happy,93.26140244373097
2025-01-17 19:32:00,sad,99.81168510774552
2025-01-17 19:32:00,sad,99.97187256477744
2025-01-17 19:32:00,sad,95.13569416233231
2025-01-17 19:32:01,sad,84.41809415817261
2025-01-17 19:32:01,sad,99.87683892250061
2025-01-17 19:32:01,sad,97.51195892762892
2025-01-17 19:32:01,sad,99.97543096395916
2025-01-17 19:32:01,sad,99.94714856147766
2025-01-17 19:32:01,sad,99.68351123830743
2025-01-17 19:32:01,sad,96.86786532402039
2025-01-17 19:32:01,sad,97.99596655344763
2025-01-17 19:32:01,sad,88.01085281436758
2025-01-17 19:32:02,sad,99.8097836971283
2025-01-17 19:32:02,sad,98.94752502441406
2025-01-17 19:32:02,sad,99.84138607033408
2025-01-17 19:32:02,sad,99.99958276748657
2025-01-17 19:32:02,sad,99.60127470500915
2025-01-17 19:32:02,sad,92.58431196212769
2025-01-17 19:32:03,neutral,76.06457471847534
2025-01-17 19:32:03,happy,71.83797359466553
2025-01-17 19:32:03,fear,75.39317011833191
2025-01-17 19:32:03,sad,96.62472645941658
2025-01-17 19:32:03,sad,99.23885455594713
2025-01-17 19:32:03,sad,95.7225498987764
2025-01-17 19:32:04,sad,98.37712068830481
2025-01-17 19:32:04,sad,99.74253177642822
2025-01-17 19:32:04,happy,99.73983764648438
2025-01-17 19:32:04,happy,99.99043345394334
2025-01-17 19:32:04,happy,99.97802377009108
2025-01-17 19:32:04,fear,76.19886994361877
2025-01-17 19:32:04,happy,95.96065830715398
2025-01-17 19:32:05,fear,97.55669221619917
2025-01-17 19:32:05,happy,99.80379939079285
2025-01-17 19:32:05,happy,99.89070295636076
2025-01-17 19:32:05,happy,99.9823272228241
2025-01-17 19:32:05,happy,99.92541670799255
2025-01-17 19:32:05,happy,99.95943903923035
2025-01-17 19:32:05,happy,99.43984150886536
2025-01-17 19:32:06,neutral,81.91540241241455
2025-01-17 19:32:06,happy,74.45276379585266
2025-01-17 19:32:06,happy,99.86568092499262
2025-01-17 19:32:06,neutral,77.09171175956726
2025-01-17 19:32:06,fear,95.7294342356583
2025-01-17 19:32:06,neutral,93.1239902973175
2025-01-17 19:32:06,sad,82.84955825214884
2025-01-17 19:32:07,neutral,73.75584840774536
2025-01-17 19:32:07,fear,91.7812705039978
2025-01-17 19:32:07,fear,99.9771773815155
2025-01-17 19:32:07,surprise,89.20848369598389
2025-01-17 19:32:07,surprise,77.01565027236938
2025-01-17 19:32:07,surprise,95.70056148774165
2025-01-17 19:32:07,surprise,92.9796576499939
2025-01-17 19:32:07,neutral,73.0422854423523
2025-01-17 19:32:08,sad,99.46282512392698
2025-01-17 19:32:08,fear,99.62542057037354
2025-01-17 19:32:08,fear,99.17283654212952
2025-01-17 19:32:08,fear,99.66625571250916
2025-01-17 19:32:08,fear,97.8628637954159
2025-01-17 19:32:08,happy,94.65141892433167
2025-01-17 19:32:09,happy,82.15599060058594
2025-01-17 19:32:09,happy,99.84652996063232
2025-01-17 19:32:09,happy,99.84652996063232
2025-01-17 19:32:09,fear,96.6166077027683
2025-01-17 19:32:10,fear,94.97283757056742
2025-01-17 19:32:10,fear,70.40957036075416
2025-01-17 19:32:10,neutral,98.8425612449646
2025-01-17 19:32:10,fear,85.83652377128601
2025-01-17 19:32:10,fear,88.22628189481985
2025-01-17 19:32:10,fear,80.23236393928528
2025-01-17 19:32:10,angry,93.391609979676
2025-01-17 19:32:11,happy,86.00444114234693
2025-01-17 19:32:11,happy,91.9191837310791
2025-01-17 19:32:11,happy,89.74041938781738
2025-01-17 19:32:12,happy,71.05760919361005
2025-01-17 19:32:12,happy,76.00547075271606
2025-01-17 19:32:12,happy,96.18259026796702
2025-01-17 19:32:12,happy,95.9413294862116
2025-01-17 19:32:12,happy,98.92163289527501
2025-01-17 19:32:12,happy,96.15582273533073
2025-01-17 19:32:13,happy,89.47462376800917
2025-01-17 19:32:13,happy,71.70578837394714
2025-01-17 19:32:13,happy,84.31163839240531
2025-01-17 19:32:13,happy,75.51209026430962
2025-01-17 19:32:13,happy,94.62670087814331
2025-01-17 19:32:13,happy,91.79049134254456
2025-01-17 19:32:13,happy,88.2458508014679
2025-01-17 19:32:13,happy,88.60268456967886
2025-01-17 19:32:14,happy,83.5182776163982
2025-01-17 19:32:14,happy,87.56752461999949
2025-01-17 19:32:14,happy,72.78213500976562
2025-01-17 19:32:14,happy,92.51620173454285
2025-01-17 19:32:14,happy,99.42779541015625
2025-01-17 19:32:14,happy,99.30428274818864
2025-01-17 19:32:14,happy,81.33984804153442
2025-01-17 19:32:14,happy,93.5674786567688
2025-01-17 19:32:15,happy,86.38004226922484
2025-01-17 19:32:15,happy,87.5408411026001
2025-01-17 19:32:15,happy,89.23574557730502
2025-01-17 19:32:15,happy,93.65557507806122
2025-01-17 19:32:15,happy,92.77716875076294
2025-01-17 19:32:15,happy,85.29740151197892
2025-01-17 19:32:15,happy,98.32926392555237
2025-01-17 19:32:16,happy,93.38662028312683
2025-01-17 19:32:16,happy,97.88603770053611
2025-01-17 19:32:16,happy,95.59024519804063
2025-01-17 19:32:16,happy,92.74988727270885
2025-01-17 19:32:16,happy,99.05852675437927
2025-01-17 19:32:16,happy,99.15871620178223
2025-01-17 19:32:16,happy,98.17879221692178
2025-01-17 19:32:17,happy,72.8096067905426
2025-01-17 19:32:17,happy,96.48611545562744
2025-01-17 19:32:17,happy,97.82165288925171
2025-01-17 19:32:17,happy,83.86880659275094
2025-01-17 19:32:17,happy,99.34386011027456
2025-01-17 19:32:17,happy,73.38433703090769
2025-01-17 19:32:18,happy,90.4155861835973
2025-01-17 19:32:18,happy,87.67262697219849
2025-01-17 19:32:18,happy,92.40343525430174
2025-01-17 19:32:18,happy,91.09609829233905
2025-01-17 19:32:18,happy,89.55147800156342
2025-01-17 19:32:19,happy,92.00289845466614
2025-01-17 19:32:19,happy,96.9830516596971
2025-01-17 19:32:19,fear,85.45472025871277
2025-01-17 19:32:19,fear,83.91600251197815
2025-01-17 19:32:19,happy,91.24040603637695
2025-01-17 19:32:19,fear,80.46636348561805
2025-01-17 19:32:20,fear,90.59684984721544
2025-01-17 19:32:20,fear,81.61709904670715
2025-01-17 19:32:20,happy,90.40806179142734
2025-01-17 19:32:20,happy,96.3606236195936
2025-01-17 19:32:20,happy,96.71562949232704
2025-01-17 19:32:21,happy,97.74725437164307
2025-01-17 19:32:21,happy,94.08897757530212
2025-01-17 19:32:21,happy,98.05877804756165
2025-01-17 19:32:21,fear,89.94998455643838
2025-01-17 19:32:21,happy,97.68238053812864
2025-01-17 19:32:21,happy,92.52418279647827
2025-01-17 19:32:21,angry,71.80763223080251
2025-01-17 19:32:22,happy,96.76855764014216
2025-01-17 19:32:22,happy,94.9664300720179
2025-01-17 19:32:22,happy,85.8415961265564
2025-01-17 19:32:22,happy,94.72386805557419
2025-01-17 19:32:22,happy,99.18453688529354
2025-01-17 19:32:22,happy,99.58255290985107
2025-01-17 19:32:23,happy,98.72933626174927
2025-01-17 19:32:23,happy,99.06784886526161
2025-01-17 19:32:23,happy,99.69053868168132
2025-01-17 19:32:23,fear,80.00131249427795
2025-01-17 19:32:23,happy,97.88661624352738
2025-01-17 19:32:23,happy,95.51113247871399
2025-01-17 19:32:23,happy,99.766272292511
2025-01-17 19:32:24,happy,99.45544004440308
2025-01-17 19:32:24,happy,99.75804090499878
2025-01-17 19:32:24,happy,99.64182376861572
2025-01-17 19:32:24,happy,97.90936695989173
2025-01-17 19:32:24,happy,96.65694832801819
2025-01-17 19:32:24,happy,96.12176418304443
2025-01-17 19:32:25,fear,88.89241218566895
2025-01-17 19:32:25,angry,91.86381697654724
2025-01-17 19:32:25,fear,85.07310063082579
2025-01-17 19:32:25,happy,98.50571769407777
2025-01-17 19:32:26,fear,75.48428773880005
2025-01-17 19:32:26,happy,84.26764607429504
2025-01-17 19:32:26,happy,99.16749596595764
2025-01-17 19:32:26,happy,97.38628268241882
2025-01-17 19:32:27,happy,95.92697620391846
2025-01-17 19:32:27,happy,96.40975594520569
2025-01-17 19:32:27,neutral,91.76338911056519
2025-01-17 19:32:27,happy,95.39111907588016
2025-01-17 19:32:27,happy,91.21254682540894
2025-01-17 19:32:28,happy,98.12455177307129
2025-01-17 19:32:28,happy,96.8852162361145
2025-01-17 19:32:28,happy,98.17134737968445
2025-01-17 19:32:28,happy,95.45655846595764
2025-01-17 19:32:28,happy,99.08379912376404
2025-01-17 19:32:29,happy,84.86867131368264
2025-01-17 19:32:29,happy,89.98609304593884
2025-01-17 19:32:29,happy,97.34464883804321
2025-01-17 19:32:29,angry,85.99389958454375
2025-01-17 19:32:30,happy,92.14571714401245
2025-01-17 19:32:30,happy,96.53196930885315
2025-01-17 19:32:30,happy,93.28894019126892
2025-01-17 19:32:30,happy,91.78851246833801
2025-01-17 19:32:30,happy,90.2134710677547
2025-01-17 19:32:30,happy,95.69055438041687
2025-01-17 19:32:31,happy,78.62511873245239
2025-01-17 19:32:31,happy,98.5314130783081
2025-01-17 19:32:31,happy,97.76042753209411
2025-01-17 19:32:31,fear,90.69744944572449
2025-01-17 19:32:31,happy,95.35880088806152
2025-01-17 19:32:31,happy,89.84405398368835
2025-01-17 19:32:32,happy,82.94984102249146
2025-01-17 19:32:32,neutral,70.38575830374708
2025-01-17 19:32:32,happy,99.21960830688477
2025-01-17 19:32:33,happy,97.89428089788925
2025-01-17 19:32:33,happy,93.8165009021759
2025-01-17 19:32:33,happy,96.27648591995239
2025-01-17 19:32:33,happy,96.03291130262085
2025-01-17 19:32:33,happy,95.02172470092773
2025-01-17 19:32:33,happy,95.2480137348175
2025-01-17 19:32:34,happy,93.80887076960454
2025-01-17 19:32:34,happy,98.68836395075107
2025-01-17 19:32:34,happy,96.94129228591919
2025-01-17 19:32:34,happy,98.9943624741599
2025-01-17 19:32:34,happy,97.59906516069562
2025-01-17 19:32:34,happy,98.72300617235936
2025-01-17 19:32:34,happy,96.25077292313898
2025-01-17 19:32:35,happy,99.16580910478885
2025-01-17 19:32:35,happy,99.43846470851126
2025-01-17 19:32:35,happy,99.70231054439012
2025-01-17 19:32:35,happy,99.62555170059204
2025-01-17 19:32:35,happy,98.81981029274341
2025-01-17 19:32:35,happy,98.96734952926636
2025-01-17 19:32:35,fear,84.95364695511144
2025-01-17 19:32:36,happy,99.23662543296814
2025-01-17 19:32:36,happy,99.69950914382935
2025-01-17 19:32:36,fear,70.28641700744629
2025-01-17 19:32:37,happy,81.25969655869582
2025-01-17 19:32:37,fear,89.15982777832912
2025-01-17 19:32:37,happy,97.92085289955139
2025-01-17 19:32:37,happy,99.23037886619568
2025-01-17 19:32:37,happy,98.0901300907135
2025-01-17 19:32:37,happy,83.90899800711858
2025-01-17 19:32:38,happy,94.50464844703674
2025-01-17 19:32:38,happy,81.79540634155273
2025-01-17 19:32:39,happy,97.40265607833862
2025-01-17 19:32:39,happy,79.75358963012695
2025-01-17 19:32:39,fear,82.83494319499216
2025-01-17 19:32:39,happy,93.35224032402039
2025-01-17 19:32:39,happy,95.6075256338685
2025-01-17 19:32:40,happy,81.08214027179123
2025-01-17 19:32:40,angry,82.64576093231207
2025-01-17 19:32:40,neutral,71.96245789527893
2025-01-17 19:32:40,fear,91.45367741584778
2025-01-17 19:32:41,neutral,77.25746035575867
2025-01-17 19:32:41,neutral,71.09515494675368
2025-01-17 19:32:41,happy,97.81746838301044
2025-01-17 19:32:41,happy,81.17562532424927
2025-01-17 19:32:41,angry,95.10392517470868
2025-01-17 19:32:42,neutral,94.74223256111145
2025-01-17 19:32:42,happy,85.30669808387756
2025-01-17 19:32:42,neutral,88.81745338439941
2025-01-17 19:32:42,neutral,84.30321216583252
2025-01-17 19:32:43,happy,85.83650588989258
2025-01-17 19:32:43,neutral,92.04033613204956
2025-01-17 19:32:43,neutral,84.95467484537663
2025-01-17 19:32:43,fear,83.48956304913007
2025-01-17 19:32:43,neutral,84.67799425125122
2025-01-17 19:32:44,neutral,89.55257534980774
2025-01-17 19:32:44,neutral,97.87098169326782
2025-01-17 19:32:44,neutral,95.83870768547058
2025-01-17 19:32:44,neutral,80.79771285043435
2025-01-17 19:32:44,neutral,99.34398524093451
2025-01-17 19:32:45,neutral,96.9821689714294
2025-01-17 19:32:45,fear,71.08933925628662
2025-01-17 19:32:45,angry,79.42781921790953
2025-01-17 19:32:46,surprise,73.65017533302307
2025-01-17 19:32:46,fear,75.4774853871754
2025-01-17 19:32:47,sad,78.36343307931028
2025-01-17 19:32:47,sad,86.03897261154978
2025-01-17 19:32:48,neutral,97.51728177070618
2025-01-17 19:32:48,neutral,97.17453122138977
2025-01-17 19:32:48,fear,86.11645102500916
2025-01-17 19:32:48,fear,77.34205992912531
2025-01-17 19:32:48,sad,99.99625682786188
2025-01-17 19:32:48,fear,80.13135194778442
2025-01-17 19:32:49,fear,87.9397704673087
2025-01-17 19:32:49,sad,99.22360768599601
2025-01-17 19:32:49,sad,99.91269707679749
2025-01-17 19:32:49,sad,99.94588494300842
2025-01-17 19:32:49,sad,99.9750554561615
2025-01-17 19:32:50,fear,89.03210163116455
2025-01-17 19:32:50,sad,99.64147806167603
2025-01-17 19:32:51,angry,71.65048718452454
2025-01-17 19:32:51,angry,90.36150517234238
2025-01-17 19:32:51,angry,73.40919375419617
2025-01-17 19:32:52,fear,79.85169887542725
2025-01-17 19:32:52,angry,93.21259219721509
2025-01-17 19:32:52,fear,71.05399370193481
2025-01-17 19:32:52,angry,95.89391350746155
2025-01-17 19:32:52,angry,90.35027027130127
2025-01-17 19:32:52,angry,84.82770919799805
2025-01-17 19:32:52,angry,98.3724594116211
2025-01-17 19:32:53,angry,99.0501938552011
2025-01-17 19:32:53,angry,84.45860147476196
2025-01-17 19:32:53,angry,74.32326078414917
2025-01-17 19:32:53,neutral,73.70123706467372
2025-01-17 19:32:54,neutral,97.17979414342607
2025-01-17 19:32:54,fear,77.17939615249634
2025-01-17 19:32:54,fear,77.43114098496085
2025-01-17 19:32:54,sad,92.29093194007874
2025-01-17 19:32:54,sad,99.80911612510681
2025-01-17 19:32:55,fear,75.73878024451615
2025-01-17 19:32:55,fear,79.4403481149881
2025-01-17 19:32:55,fear,80.7944167133818
2025-01-17 19:32:55,fear,88.20068765882776
2025-01-17 19:32:55,fear,71.7815561164353
2025-01-17 19:32:55,fear,71.14149332046509
